datetime,channel,message_id,url,category,country,subject,original,english
2025-12-11 09:29:59,@avesta05,23005,https://t.me/avesta05/23005,domestic politics,Tajikistan,,". .

 18:00 20:00 , . , . . .

 , . , .","In Dushanbe tonight, all types of transport movement will be restricted on several central streets. The Ministry of Internal Affairs reported that the measures are temporary. Drivers are advised to choose alternative routes nearby to avoid traffic jams and delays."
2025-12-11 10:01:58,@avesta05,23006,https://t.me/avesta05/23006,foreign relations,Tajikistan,,"$294 , $210 

10 2025 -, , -. - .

 , .

, 294 . 210 .

 , .

 , .","Saudi Development Fund invested $294 million in Tajikistan. Four projects worth $210 million are currently under way.

On December 10, 2025, at the Ministry of Finance Press Service of Tadzhikistan, Minister of Finance Fayziddin Satror Kakhkhordonov met with General Director Sultan Abdulrahman Al-Marshad of Saudi Development Fund. They expressed satisfaction with mutually beneficial cooperation and discussed the current state of implementation of government investment projects in Tajikistan supported by the Saudi Development Fund.

The fund has implemented government investment projects in Tajikistan for a total of $294 million. Currently, four projects worth $210 million are under way.

During the meeting, Minister of Finance Fayziddin Satror Kakhkhordonov presented detailed information about attracting financing for priority projects in the country's energy, transport, and education sectors.

The Saudi Development Fund confirmed its readiness to participate in financing priority projects in Tajikistan aimed at developing key economic sectors and improving social infrastructure."
2025-12-11 10:32:57,@avesta05,23010,https://t.me/avesta05/23010,domestic politics,Kyrgyz Republic,,". .

 , 28- , 1 2025 . 10 .

 - , 19- 17- , .

 , 65- , 11 2025 , . 5 .

 , 16 17 , .

 .","In Vakhdat and Balchi district, police have cracked several cases of theft. A man from the Danzhar district reported that on December 1, 2025, unknown people stole a cow and escaped from the market in the city. The damage was 10 thousand somoni. During the operational investigation, law enforcement officers established that the theft was committed by a 19-year-old man and a 17-year-old minor, local residents. Also, at the Balchi district police station, a complaint was received from a 65-year-old resident about the theft of a scooter (Uka brand) parked near the entrance on November 11, 2025. The damage was 5 thousand somoni. During the investigation, it was established that the crime was committed by three minors aged 16 and 17, residents of Balchi district."
2025-12-11 10:59:57,@avesta05,23011,https://t.me/avesta05/23011,foreign relations,Tajikistan,,", 

10 2025 , . - .

 , - . , .

 , , , . . . .

 , 20242025 8 177 . 27 490 , .

 , , . .

 , , .

 , , , , .","The Minister of Education of Tajikistan met with Tajik students studying in Russia. On December 10, 2025, Tajikistani Minister for Education and Science Rahim Saidzoda held a meeting and an open friendly conversation with Tajik students studying at higher educational institutions in the Russian Federation. This is reported by the Press Service of the Ministry of Education and Science of the Republic of Tajikistan."
2025-12-11 11:32:57,@avesta05,23017,https://t.me/avesta05/23017,foreign relations,Tajikistan,,"1 , .

 , 4 , . , . , .

 . 244 (). .","Two local residents, Islomov Umed and Saidzoda Ehson, were arrested in Dushanbe for allegedly stealing five laptops from the State Unitary Enterprise 'Real Estate Registration' on December 4. The suspects are accused of illegally entering the company's premises at N. Karabaeva street and taking five laptops of different brands. They have been charged with theft under Article 244 of the Tajikistan Criminal Code."
2025-12-11 11:40:26,@avesta05,23021,https://t.me/avesta05/23021,domestic politics,unknown,,", 1990 , . .

 , -1 , , 6 , .. , , . , .

 , , .

 . 3 32 138 .

, , : (+992) 018020202.","In Dushanbe, Tajikistan, a man named Purnazarov Isfandiyar, born in 1990, was arrested for attempted rape. The preliminary investigation by police and prosecutor's office found that on December 6 of this year, the suspect tricked a woman into a hotel room and tried to have sex with her using violence and beatings. The victim resisted, which thwarted the perpetrators plan. To escape from the criminal actions, the woman jumped out of the bathroom window of the hotel, sustaining injuries. Currently, the suspect is in custody. The investigation continues according to Article 32 and Article 138 of the Criminal Code of the Republic of Tajikistan. Citizens who may have been affected by Purnazarov's actions are advised to contact Dushanbe City Police at (+992) 018020202."
2025-12-11 12:19:57,@avesta05,23022,https://t.me/avesta05/23022,foreign relations,Tajikistan,,"1213 

1213 2025 . - .

 , , , , - , - .

 .

 , , , . , .

 , , .","The International Festival 'Suzani Panjakent' will take place from December 12-13, 2025. The festival celebrates Penjikent's inclusion in the World Crafts Registry and includes a craft exhibition, exhibits by local and international masters, award ceremony, scientific-theoretical conference, press conference, and city tours. It is organized to promote national art, strengthen cultural ties, and exchange experiences between local and international artists and craftsmen."
2025-12-10 10:55:47,@bagramyan26,88064,https://t.me/bagramyan26/88064,domestic politics,Armenia,,": 

 , II, , , . , .

 , , , , , , . 

 , , .

 , , .

 , .

@bagramyan26","The Armenian Apostolic Church bishops made a new statement. With great sorrow, they learned that the upcoming Episcopal Synod was postponed by Catholicos of All Armenians Garegin II despite it being his responsibility to allow all bishops to present and argue their canonical position in the highest instance. We regret that the serious issues we raised have not been answered.

Regarding unfounded accusations against us, the bishops, from Patriarchal First, we once again firmly confirm our unwavering devotion to Holy Etchmiadzin, adherence to the rules and canons of the Holy Armenian Apostolic Church, its traditions, and our monastic brotherhood. 

We urge our spiritual brothers NOT TO SUBMIT TO PROVOCATIONS, refrain from insulting rhetoric, and not make a target for the sacred service of bishops, treating with respect the hierarchical structure of the Church.

We once again firmly confirm our justified position that IT IS NECESSARY to give an overarching decision on unacceptable phenomena occurring around our state and Holy Church.

We ask for God's boundless mercy and support for our native country, Holy Etchmiadzin, and our devout people. @bagramyan26"
2025-12-10 11:11:16,@bagramyan26,88065,https://t.me/bagramyan26/88065,domestic politics,Armenia,,", . 

 , , , , , , - .

 , . 

- 

@bagramyan26","Since there are questions, I consider it necessary to touch on each point of the published earlier road map for updating the Armenian Apostolic Holy Church after removing Katrik Nersisyan. The first item concerns the election of the Vicar of the Catholicos and in this regard, I say that it is important that this happens according to the currently established mechanisms of the Armenian Apostolic Holy Church, as per which, as far as I know, they should choose from the AAH bishops, and on this issue, I have no other approaches or any proposals. I want to say that the first priority for the Vicar of the Catholicos must be organizing the process of adopting a new Canonical Code of the Armenian Apostolic Holy Church."
2025-12-10 11:56:57,@bagramyan26,88066,https://t.me/bagramyan26/88066,domestic politics,Armenia,,". , . 

 , .. , ?

 , , , .

 , , .

 , ? , . , ? ? , : , ! : , , ?

 

@bagramyan26","The message discusses the role of bishops in Armenian church and political figures. It mentions a commission created by Archbishop Katri Nersisyan, which includes arrested Arshak and homosexual Natan. The text also talks about Archbishop Katri Nersisyan not resigning due to fear of revelations after this event at First-Presbytery. It further comments on the words of Ter Nshan and his leadership."
2025-12-10 12:03:13,@bagramyan26,88067,https://t.me/bagramyan26/88067,foreign relations,Armenia,,":

 VI , 2 2025 , , ....

... , , , .

.... , , (TRIPP), 8 . TRIPP, - , .

@bagramyan26","Azerbaijani MFA statement: The signing of the document titled 'Strategic agenda for partnership between the European Union and Armenia' at the VI Council of EUArmenia Partnership meeting held on December 2, 2025 in Brussels has caused serious concern due to the prioritization of several provisions that distort post-conflict realities and contradict the peace agenda between Azerbaijan and Armenia. The use of expressions like 'Armenian residents forced into exile after Azeri military operations' regarding Armenian civilians who voluntarily migrated to Armenia after rejecting the Azerbaijani plan for reintegration, as well as the designation of this topic as a priority in EUArmenia partnership and their status as 'refugees', is a clear example of biased attitudes towards Azerbaijan. Despite mentioning several provisions supporting Armenia's non-consensus initiative 'Crossroads of Peace' in the EUArmenia document, there is no mention of Project TRIPP (TRIumph for International Peace and Prosperity), which has significant importance and was achieved within the framework of normalization at the Washington summit on August 8. This absence raises questions about Armenia's commitment to fulfilling TRIPP obligations signed by the Prime Minister in Washington, as well as support from the EU for this project."
2025-12-10 12:05:03,@bagramyan26,88068,https://t.me/bagramyan26/88068,foreign relations,Armenia,,", , , .

 - :

, - , , . , , , - . , , .

 , -, , , , , , .

 , , -, , , , , , , , . .","The Ministry of Foreign Affairs of Armenia responded to Azerbaijan's statement that the new EU-Armenia strategic partnership program, signed between Armenia and the European Union, contradicts the peaceful process between Armenia and Azerbaijan. The press secretary of the Ministry of Foreign Affairs of RA, Ani Badalyan, said in an interview with Armanpress: 'We emphasize that the agenda of the strategic partnership between Armenia-EU reflects the content of bilateral cooperation formed and deepened between Armenia and the European Union based on common values and mutual interests. It reflects not only the European aspirations of Armenians but also the EU's commitment to supporting the sovereignty, territorial integrity, democracy, and socio-economic stability of Armenia. Clearly, this alone contributes to efforts aimed at further strengthening peace in the region.'"
2025-12-10 12:19:29,@bagramyan26,88069,https://t.me/bagramyan26/88069,domestic politics,Armenia,,"a , , .

 

@bagramyan26","According to Armenian media citing Suleiman Brnabar's lawyer, law enforcement agencies conducted a search in the home of Arshak's beloved aunt. touching video from a subscriber @bagramyan26"
2025-12-10 12:36:01,@bagramyan26,88070,https://t.me/bagramyan26/88070,foreign relations,Armenia,,"- .

@bagramyan26","@bagramyan26, Prime Minister Nikol Pashinyan visited the Embassy of the Republic of Armenia in Germany"
2025-12-10 12:47:01,@bagramyan26,88071,https://t.me/bagramyan26/88071,domestic politics,unknown,,"( ) . 2014 , """" "" "" . 

 , ? 

, , - - ?","( ) . 2014 , """" "" "" . 

 , ? 

, , - - ?"
2025-12-10 13:01:42,@bagramyan26,88073,https://t.me/bagramyan26/88073,foreign relations,Armenia,,"- AMD (AMD , , , ) 

 , . , , , .

 , AMD Armenia , .

@bagramyan26","Minister of High-Tech Industry of Armenia Mkhitar Ayrapetian held a meeting with corporate vice-president of American company AMD Dan Gibbons (AMDmanufacturer of integrated circuits and electronics, one of the largest manufacturers of central processors, graphic processors, adapters, and chipsets). During the meeting, issues related to simplifying import and export procedures as well as access to advanced technologies were discussed. Special attention was given to developing cooperation with universities and academic institutions, importance of joint educational programs, research initiatives, support mechanisms for laboratory capacities, and ways to develop professional skills. Emphasis was placed on strategic capabilities necessary for further development of 'AMD Armenia' and implementation of advanced technological solutions, including artificial intelligence and modern hardware systems."
2025-12-10 13:18:01,@bagramyan26,88074,https://t.me/bagramyan26/88074,foreign relations,Armenia,,"5 . .

 , . , . 

 .

 

@bagramyan26","Visited the Ashkhabad No. 5 senior school named after Norair Sisakyan. Great energy, lively debate and many sharp questions. Always impressed by how motivated and curious Armenian students are. Enjoyed returning from reconstruction. Embassy of Czech Republic in Armenia Petr Pirunik @bagramyan26"
2025-12-10 13:31:01,@bagramyan26,88075,https://t.me/bagramyan26/88075,foreign relations,unknown,,", : , ? , , , ? . , ? , ? 

 , , , ? , , , . , .

 

@bagramyan26","Why do we only accept people from these countries, but not a few from Norway or Sweden? Why don't you send us a couple of people from Denmark if it's okay? Send us normal people, not against. We always take people from Somalia and places that are just a complete horror, dirty, stinky, disgusting, full of crime. The only thing they know is to attack ships."
2025-12-10 13:51:01,@bagramyan26,88076,https://t.me/bagramyan26/88076,foreign relations,unknown,,"- - EUREF Campus Berlin

, EUREF Campus Berlin - / (), , , - .

 EUREF Campus Berlin , , :

Schneider Electric ( -)
Deutsche Bahn ( )
Cisco (OpenBerlin IoT-)
Volkswagen Group Future Center Europe
Fraunhofer-Institute
 ( )

 , 

@bagramyan26","@bagramyan26: Premier Minister Nikol Pashinyan visited the scientific and technical center 'EUREF Campus Berlin'. EUREF Campus Berlin is an innovative science-business hybrid cluster / campus in the Schnberg area (Berlin), bringing together companies, startups, research organizations, and institutions. Schneider Electric (German headquarters), Deutsche Bahn (innovative divisions), Cisco (OpenBerlin and IoT center), Volkswagen Group Future Center Europe, Fraunhofer Institute, Technical University of Berlin (campus buildings) are among the organizations located at EUREF Campus Berlin. Also startups and accelerators in energy, mobility, and smart cities."
2025-12-10 14:23:01,@bagramyan26,88077,https://t.me/bagramyan26/88077,foreign relations,Ukraine,,", .

 , .","Commissioner of the EU for Enlargement, Marta Kos, arrived in Ukraine. She is participating in meetings with ministers and civil society representatives discussing reforms and Ukraine's path to joining the EU. Tomorrow in Lviv, she will join an informal Council on common issues where together with Ukrainian and European officials, they will discuss the state of negotiations for EU membership."
2025-12-10 14:36:01,@bagramyan26,88078,https://t.me/bagramyan26/88078,foreign relations,Ukraine,,", .

 0.

 , .

 .

 ()

@bagramyan26",Ukraine accepted all six proposals presented by President Trump this year. Russia accepted none. Putin is laughing at President Trump and dragging out time to continue killing Ukrainian families. This ensures the deaths of hundreds of thousands of Russian men in battle for twisted lies.
2025-12-10 14:48:27,@bagramyan26,88079,https://t.me/bagramyan26/88079,foreign relations,Armenia,,"- .

@bagramyan26","@bagramyan26, Premier Nikol Pashinyan visited the Conrad Adenauer Foundation"
2025-12-10 15:01:12,@bagramyan26,88080,https://t.me/bagramyan26/88080,domestic politics,Armenia,,"-2025 .

 .

 75 .

 () 2024, 2- .","Armenian boxer Arthur Basyan won a unanimous decision to advance to the semifinals of the 2025 World Boxing Championships. He secured at least a bronze medal and $75,000 in prize money. His next opponent is Abdu'malik Halokov (Uzbekistan), an Olympic champion from 2024 and two-time world champion."
2025-12-10 15:10:19,@bagramyan26,88081,https://t.me/bagramyan26/88081,domestic politics,unknown,,", , , . : , .

 , :

 ;
 ;
 , ;
 , .

 . , .

 

@bagramyan26",", , , . : , .

 , :

 ;
 ;
 , ;
 , .

 . , .

 

@bagramyan26"
2025-12-10 15:27:13,@bagramyan26,88086,https://t.me/bagramyan26/88086,foreign relations,unknown,,"(67 ) - 2025, . 

 75 . . .

@bagramyan26","@bagramyan26: (67 ) - 2025, . 75 . . ."
2025-12-10 15:44:21,@bagramyan26,88087,https://t.me/bagramyan26/88087,foreign relations,Armenia,,"- . 

 , .

 , , e -.

 .","A delegation from Armenia, led by Prime Minister Nikol Pashinyan, arrived in Hamburg on the second day of their official visit to Germany. The first stop will be the Senate of Hamburg. Pashinyan is scheduled to meet with the city's mayor Peter Chencher, after which he will visit the Chamber of Commerce of Hamburg and have a conversation with representatives of the business community. The visit will conclude with an encounter with the Armenian community in the city."
2025-12-10 16:17:29,@bagramyan26,88088,https://t.me/bagramyan26/88088,domestic politics,Ukraine,,". 

@bagramyan26",This week may bring news for all of us and the end of bloodshed. Zelenskyy @bagramyan26
2025-12-10 16:38:14,@bagramyan26,88089,https://t.me/bagramyan26/88089,domestic politics,unknown,,"- 

 , 300 . , 1500 . .

 . 

@bagramyan26","- 

 , 300 . , 1500 . .

 . 

@bagramyan26"
2025-12-10 17:01:20,@bagramyan26,88092,https://t.me/bagramyan26/88092,domestic politics,Armenia,,"o 

 , . 

@bagramyan26","Ministry of Defense of Armenia: intensive snow removal work is being conducted around the clock in various border zones using specialized equipment on communication lines, army access roads and other important directions."
2025-12-10 17:16:01,@bagramyan26,88093,https://t.me/bagramyan26/88093,foreign relations,unknown,,"RM-70 .

@bagramyan26",@bagramyan26: Reactive multiple-launch rocket systems RM-70 of Cambodian army were noticed in a mass movement to advanced positions along the Thai border
2025-12-10 17:36:07,@bagramyan26,88094,https://t.me/bagramyan26/88094,domestic politics,unknown,,!.,"During his visit to the Chamber of Commerce in Hamburg, Nikol Pashinyan was greeted with cheers of 'We love you!'."
2025-12-10 18:10:32,@bagramyan26,88095,https://t.me/bagramyan26/88095,foreign relations,unknown,,"EA-18G Growler - - - - -, .

@bagramyan26","@bagramyan26: Six U.S. Navy EA-18G Growler electronic warfare aircraft were detected at the Roosevelt Roads Naval Station on the eastern coast of Puerto Rico after their arrival last night from Naval Air Station Wilder, Washington."
2025-12-10 18:22:33,@bagramyan26,88096,https://t.me/bagramyan26/88096,domestic politics,unknown,,".

 

@bagramyan26",Meeting with Hamburg Mayor Peter Chencher. Nikol Pashinian @bagramyan26
2025-12-10 19:43:17,@bagramyan26,88097,https://t.me/bagramyan26/88097,foreign relations,Armenia,,"... 

 . 2012 . 

 . . , , . , 

 .

 . . 

 ... , , ... , . 

 , . , .

 ? . . 

, . , .

@bagramyan26","Dashnak Kiro Manoyan tells a dramatic story and cites Vladimir Putin's words that even Armenia did not recognize Nagorno-Karabakh independence. He claims in 2012 Russia prevented Uruguay from making a step towards recognition. Manoyan describes the scene where an Uruguayan foreign minister arrives in Yerevan to visit Stepanakert to declare recognition. According to him, the Uruguayan president called the minister before leaving the airport and told him to cancel the trip. Manoyan adds that Russia bears heavy responsibility for the settlement process and peacekeeping mission and no one wants to forget these circumstances. After this, there is a smooth distribution of responsibilities among all parties. Figures from both near and far appear in the text, giving an impression that Manoyan connects real episodes with elements of magical retelling. Notably, for the first time Azerbaijan and Turkey are seen as main culprits of the war... but not Pashinjan, which is somewhat strange when someone like a Dashnak says this. However, at the end, there's again the familiar idea that it's impossible to solve important issues with the current leadership. Manoyan concludes by suggesting a change in power in Armenia and claims that only then can the return of Karabakh be organized. He asserts that on an international level, there is agreement about the return. Strategic retreat before elections? Dashnaks try to align ranks and reinvigorate political air. All this does not remind one of confident advance but rather a forced restructuring. There's an impression that a new line is being formed under the influence of external signals, and that Moscow understands that previous roles and schemes no longer work."
2025-12-10 20:14:36,@bagramyan26,88098,https://t.me/bagramyan26/88098,foreign relations,Armenia,,"- .

 .

@bagramyan26","@bagramyan26, Premier Nikol Pashinyan answers journalists' questions in Hamburg. Live broadcast available via link."
2025-12-11 04:11:24,@bagramyan26,88099,https://t.me/bagramyan26/88099,foreign relations,Armenia,,"- .

@bagramyan26",@bagramyan26: Premier Nikol Pashinyan met with representatives of the Armenian community in Hamburg.
2025-12-11 05:11:06,@bagramyan26,88100,https://t.me/bagramyan26/88100,domestic politics,Armenia,,"09:00, 

 , 

 .

 

@bagramyan26","@bagramyan26: In Yerevan, in Ararat Province and the area called 'Gora Megri'mist. In Megrian Districtsnow. On roads of Vardezis District, there are places with ice."
2025-12-11 05:16:46,@bagramyan26,88101,https://t.me/bagramyan26/88101,foreign relations,Armenia,,"! .

- 

@bagramyan26",@bagramyan26: unexpected meetings in Hamburg! #Armenia
2025-12-11 05:23:24,@bagramyan26,88102,https://t.me/bagramyan26/88102,foreign relations,unknown,,".

 

@bagramyan26","European leaders, including Zelenskyy, want to hold a meeting with us this weekend. Donald Trump @bagramyan26"
2025-12-11 05:41:07,@bagramyan26,88103,https://t.me/bagramyan26/88103,domestic politics,unknown,,", , , , , ? . . .

 . , , 82 % , . , . , . , .

 : , ? -, ... : , ?

 , . , , .

 

@bagramyan26",", , , , , ? . . .

 . , , 82 % , . , . , . , .

 : , ? -, ... : , ?

 , . , , .

 

@bagramyan26"
2025-12-11 05:55:08,@bagramyan26,88104,https://t.me/bagramyan26/88104,foreign relations,Armenia,,"17- #COP17, 2026 

 , , , 

 23 , , , .

 .

@bagramyan26","@bagramyan26 presents the official logo of COP17, which will take place in Armenia in 2026. The butterfly logo is based on a rare Armenian day-flying butterfly listed in the Red Book."
2025-12-11 06:05:01,@bagramyan26,88105,https://t.me/bagramyan26/88105,foreign relations,Armenia,,"- , 

 , - , , .

 . , , . 

- , , . , , 10 . .

 , . - , , .

- , , , . , - , 35 50 . , , .","Premier of Armenia Nikol Pashinyan said at a press conference in Hamburg that Germany is expected to provide a visa for Armenian citizens. The ambassador of Germany to Armenia stated that there will be no queues in the German embassy from next year. 'Yesterday in Berlin, we received an important news. The ambassador of Germany to the Republic of Armenia stated that from next year there will be no queues at the German embassy,' said Pashinyan. He did not provide additional details on this matter but noted that the issue of simplifying the EU visa process for Armenian citizens is on their agenda. They have been working on this issue with their partners in the European Union, expressing concern about travelers who had to wait 10 months for a visa. And now they received an answer from the German embassy in Armenia. He expressed hope that this process will continue in sequence. The Premier reminded that in recent years, the flow of tourists from Armenia to Europe has significantly increased despite difficulties with obtaining visas. He noted that many prefer to go on weekends to Rome, Berlin and other European cities instead of traveling abroad. As an example, he cited a situation where previously airplane tickets were considered unaffordable for many due to their high cost, but now they can be bought for 35 or 50 euros. This, in turn, contributes to more frequent trips by citizens to Europe."
2025-12-11 06:19:01,@bagramyan26,88106,https://t.me/bagramyan26/88106,domestic politics,unknown,,":

 .

, , , . , , , .

 , ....

... , .

.. , , , , . .. , , .

.. , , ...

@bagramyan26",":

 .

, , , . , , , .

 , ....

... , .

.. , , , , . .. , , .

.. , , ...

@bagramyan26"
2025-12-11 06:40:08,@bagramyan26,88107,https://t.me/bagramyan26/88107,foreign relations,Russia,,"- , .

, , - - . - -. 

 ACJ319 , , . , .
 

@bagramyan26","Premier Nikol Pashinyan left Hamburg for Moscow in the evening, where he will attend today's Eurasian Intergovernmental Council meeting. However, Russian media report that Premier Pashinyan's plane could not land in Moscow due to closed airspace caused by a nighttime attack of Ukrainian drones. The plane was redirected to Saint Petersburg as a backup airport. The plane circled over Tver region for almost an hour waiting for landing permission but did not receive it. In the end, the plane landed at Pulkovo in about midnight."
2025-12-11 06:59:26,@bagramyan26,88108,https://t.me/bagramyan26/88108,foreign relations,Armenia,,"- 

 , , . , , , .

 () , , .","The Armenian market attracted interest from new companies in the AI sector - Deputy Minister of VTP. Creating a large data center for artificial intelligence in Armenia increased investment interest from companies specializing in this area towards our country. New partners, including foreign ones, expressed readiness to implement similar projects here, with ongoing negotiations. This was reported by correspondent Armanpress to First Deputy Minister of High-Tech Industry (VTP) Republic of Armenia Gharig Manashyan."
2025-12-11 07:17:44,@bagramyan26,88109,https://t.me/bagramyan26/88109,foreign relations,unknown,,", , . 

 - , . 

, , , , .

 

@bagramyan26","Today, the FBI, Immigration and Customs Enforcement (ICE), and the U.S. Coast Guard carried out an order to detain a tanker used for transporting sanctioned Venezuelan and Iranian oil, with support from the Department of Defense. For several years, this tanker was under US sanctions due to its involvement in an illegal network of oil transportation supporting foreign terrorist organizations. The detention, conducted near the coast of Venezuela, went safely and securely our investigation, jointly with the Department of Justice, aimed at preventing the transport of sanctioned oil continues."
2025-12-11 07:52:55,@bagramyan26,88110,https://t.me/bagramyan26/88110,domestic politics,Armenia,,"!

 , 3, - 50- .

 , , 50 -. 
 

 . , , , . , . , !

@bagramyan26","Gubernatorial Governor Armen Mkrtchyan of Loroyal Province surprised by visiting Vanadzor District No. 3 Clinic to congratulate Dr. Asmik Zharmahanian on her 50th professional career anniversary. He said, 'I came to shake your hand and personally say thank you for 50 years of work as a doctor.'"
2025-12-11 08:03:59,@bagramyan26,88111,https://t.me/bagramyan26/88111,foreign relations,unknown,,"!

 . ! .

 

@bagramyan26",TRUMP'S GOLD CARD FROM THE U.S. GOVT IS HERE! Direct path to citizenship for all qualified and verified people. So exciting! American great companies can finally keep their valuable talents.
2025-12-11 08:06:31,@bagramyan26,88112,https://t.me/bagramyan26/88112,foreign relations,unknown,,", 

 15 000 1 , .
 

@bagramyan26","@bagramyan26: If there are willing to get into the USA by Trump's Golden Card, then

By paying a processing fee of $15,000 for the US Department of Homeland Security and making a contribution of $1 million after verifying biographical data, you will receive residency in the USA within record-breaking short time."
2025-12-11 08:12:11,@bagramyan26,88113,https://t.me/bagramyan26/88113,foreign relations,Ukraine,,".

 , 

@bagramyan26",@bagramyan26: live stream available for those who want to listen. Russia's MFA is holding a 'consular round table on the topic of settling the situation around Ukraine'
2025-12-11 08:18:16,@bagramyan26,88114,https://t.me/bagramyan26/88114,foreign relations,Armenia,,", , . .

t.me/economyofarmenia","The Hamburg port is interested and will be involved in the project to create a 'Dry Port' in Gyumri - Pashinyan after meetings in Hamburg. They confirmed that this interest has become more active, especially now in the context of regional projects. As a result, important topics and agenda were formed from the visit."
2025-12-11 08:27:01,@bagramyan26,88115,https://t.me/bagramyan26/88115,foreign relations,Ukraine,,".

 . 

 , , 
 .

Axios

@bagramyan26","Ukraine presented its step-by-step response to the latest US peace plan to Trump's administration. Advisor Zelensky for national security and main negotiator Rustem Umerov sent Ukraine's response to Jared Kushner, advisor and son-in-law of Trump. Ukrainian official said that the response includes comments and proposed amendments to make it feasible."
2025-12-11 08:52:33,@bagramyan26,88116,https://t.me/bagramyan26/88116,foreign relations,unknown,,", 15-16 2027 .

 , 15 , .

"" , 15-16 . , , ( - .) "",
 - Figaro.","Emmanuel Macron announced he plans to ban access to social media for children and teenagers younger than 15-16 years old until the end of his term in 2027. In early June, Macron said he would ban social network use for teens under 15 if such a ban is not implemented by the EU. We will introduce age verification on all social networks, and we will set this age at 15-16 years old. And we will say that people younger than this age cannot have access to social media... I can easily take responsibility for this (law) and ensure it passes before the end of my term."
2025-12-11 09:06:01,@bagramyan26,88117,https://t.me/bagramyan26/88117,foreign relations,unknown,,":

 : . , . , ...

: . , . - .

@bagramyan26","Victor Orban: The new American national security strategy is the most important and interesting document in recent years. It mentions Brussels in the same tone as Biden administration and Brussels did about us. America clearly understands Europe's decline. They see a massive civilization collapse that Hungary has been fighting for fifteen years. Finally, we are fighting it not alone."
2025-12-11 09:14:01,@bagramyan26,88118,https://t.me/bagramyan26/88118,foreign relations,unknown,,"1000- .

 , EUMA 7000 . .

- EUMA

@bagramyan26","Congratulations to the team of Ekhnedzor for conducting yesterday's 1000th patrol. Overall, the EUMA mission has conducted over 7000 patrols since its creation. Our observers continue to continuously monitor the situation on the ground.
press service of EUMA
@bagramyan26"
2025-12-11 09:20:12,@bagramyan26,88119,https://t.me/bagramyan26/88119,foreign relations,Armenia,,". 

 , , . .

 

@bagramyan26","We had a traditional breakfast with Armenian civil society human rights activists. We discussed media and misinformation, the peace process, elections, and women's rights. Understanding the current situation in Armenia remains a key direction of work."
2025-12-11 09:29:01,@bagramyan26,88120,https://t.me/bagramyan26/88120,foreign relations,unknown,,".

 . 
 .

 
 
@bagramyan26","Spain always went and will go hand in hand with Palestine. Friendly country. Brotherly country. @Pedro Sanchez, President of Spain"
2025-12-11 09:48:30,@bagramyan26,88121,https://t.me/bagramyan26/88121,foreign relations,unknown,,"!

 
 
@bagramyan26",President of Indonesia Joko Widodo invited Vladimir Putin to Indonesia
2025-12-11 10:06:45,@bagramyan26,88122,https://t.me/bagramyan26/88122,foreign relations,unknown,,"12 .

 
@bagramyan26",A meeting between Russian and Turkish presidents is planned at the forum in Ashgabat on December 12.
2025-12-11 10:30:47,@bagramyan26,88123,https://t.me/bagramyan26/88123,foreign relations,Russia,,"- - . - .

 - , , .

- - 
 
@bagramyan26","The government plane of Prime Minister Nikol Pashinyan could not land in Moscow due to temporary airspace closure. The plane then flew to Saint Petersburg and landed safely at the 'Pulkovo' airport. In the morning, Pashinyan continued his journey and flew to Moscow where he will participate in another Eurasian Council meeting and an international conference on cooperation in science and technology."
2025-12-11 10:39:01,@bagramyan26,88124,https://t.me/bagramyan26/88124,foreign relations,unknown,,"Bloomberg, (DDIS) 2025 .

 , .

 , , , , - . 

 DDIS .

 , .

 , - DDIS. 

 , .","Danish military intelligence for the first time named the US as a potential threat to the country's security. Bloomberg reported on DDIS (Danish Defense Intelligence Service) report from 2025, which states that the US increasingly prioritizes its own interests and uses economic and technological power as an instrument of influence. 'The United States uses economic strength, including threats of high tariffs, to impose its will and no longer excludes the use of military force even against allies,' says the document. Also mentioned is Greenland's growing interest for the US due to Arctic competition. However, Russia and China are considered the main sources of risk. 'Uncertainty regarding the role of the US as a guarantor of European security will increase Russia's readiness for intensified hybrid attacks against NATO while China's economic and military influence continues to challenge Western influence,' DDIS notes. The Baltic region is identified as the area with the highest risk of Russian military use against Alliance countries."
2025-12-11 10:55:22,@bagramyan26,88125,https://t.me/bagramyan26/88125,foreign relations,Ukraine,,": . , .

 
 
@bagramyan26","At today's meeting with EU ambassadors, I emphasized a simple truth: without Ukraines security, there can be no European security. We must firmly stand our ground strengthen the EUs defense, increase support for Ukraine, and hold aggressors accountable.

President of Lithuania Gitanas Nauseda
@bagramyan26"
